"Time of Event";"Server ID";"Rank";"CPU";;"Latency";"Request Serving Time"
129;0;60.7191085013;2.5818190556;;9.356781;5.682552
129;0;61.7191085013;2.5818190556;;9.356781;6.804508
129;0;64.7191085013;2.5818190556;;9.356781;4.683289
129;0;64.2191085013;2.5818190556;;9.356781;4.781722
129;0;62.7191085013;2.5818190556;;9.356781;5.396582
129;0;63.7191085013;2.5818190556;;9.356781;6.078153
129;0;66.7191085013;2.5818190556;;9.356781;5.028506
129;0;62.2191085013;2.5818190556;;9.356781;9.391303
129;0;65.2191085013;2.5818190556;;9.356781;6.733132
129;0;63.7191085013;2.5818190556;;9.356781;7.219235
129;0;65.7191085013;2.5818190556;;9.356781;6.608107
129;0;59.2191085013;2.5818190556;;9.356781;13.814747
129;0;66.2191085013;2.5818190556;;9.356781;7.878413
129;0;69.2191085013;2.5818190556;;9.356781;4.320811
129;0;67.7191085013;2.5818190556;;9.356781;7.093744
129;0;71.2191085013;2.5818190556;;9.356781;3.970929
129;0;70.2191085013;2.5818190556;;9.356781;4.414113
129;0;69.7191085013;2.5818190556;;9.356781;4.921676
129;0;67.2191085013;2.5818190556;;9.356781;11.573168
129;0;70.7191085013;2.5818190556;;9.356781;6.032435
129;0;74.2191085013;2.5818190556;;9.356781;4.26483
129;0;73.7191085013;2.5818190556;;9.356781;7.381114
129;0;72.2191085013;2.5818190556;;9.356781;7.696007
129;0;73.2191085013;2.5818190556;;9.356781;6.919269
129;0;71.7191085013;2.5818190556;;9.356781;9.144053
129;0;72.7191085013;2.5818190556;;9.356781;9.774773
129;0;68.2191085013;2.5818190556;;9.356781;28.599832
129;0;68.7191085013;2.5818190556;;9.356781;55.089642
130;0;77.2191085013;2.5818190556;;9.356781;5.766058
130;0;77.7191085013;2.5818190556;;9.356781;5.747864
130;0;76.2191085013;2.5818190556;;9.356781;6.506875
130;0;74.7191085013;2.5818190556;;9.356781;7.348458
130;0;75.7191085013;2.5818190556;;9.356781;6.918803
130;0;78.7191085013;2.5818190556;;9.356781;6.884281
130;0;78.2191085013;2.5818190556;;9.356781;7.497274
130;0;75.2191085013;2.5818190556;;9.356781;12.440409
130;0;80.2191085013;2.5818190556;;9.356781;4.313813
130;0;79.2191085013;2.5818190556;;9.356781;5.041569
130;0;82.2191085013;2.5818190556;;9.356781;5.02524
130;0;76.7191085013;2.5818190556;;9.356781;13.827343
130;0;82.7191085013;2.5818190556;;9.356781;5.181988
130;0;81.2191085013;2.5818190556;;9.356781;6.608107
130;0;80.7191085013;2.5818190556;;9.356781;9.19397
130;0;86.2191085013;2.5818190556;;9.356781;6.615572
130;0;83.7191085013;2.5818190556;;9.356781;8.048689
130;0;83.2191085013;2.5818190556;;9.356781;8.476011
130;0;79.7191085013;2.5818190556;;9.356781;10.585567
130;0;84.2191085013;2.5818190556;;9.356781;8.831492
130;0;85.7191085013;2.5818190556;;9.356781;9.461746
130;0;84.7191085013;2.5818190556;;9.356781;9.891401
130;0;81.7191085013;2.5818190556;;9.356781;12.156305
130;0;87.2191085013;2.5818190556;;9.356781;6.418238
130;0;85.2191085013;2.5818190556;;9.356781;10.995629
130;0;89.2191085013;2.5818190556;;9.356781;8.025363
130;0;88.2191085013;2.5818190556;;9.356781;8.209168
130;0;87.2191085013;2.5818190556;;9.356781;8.605701
130;0;89.7191085013;2.5818190556;;9.356781;8.147589
130;0;92.7191085013;2.5818190556;;9.356781;4.351134
130;0;92.2191085013;2.5818190556;;9.356781;4.732272
130;0;93.2191085013;2.5818190556;;9.356781;5.365792
130;0;88.7191085013;2.5818190556;;9.356781;13.991087
130;0;91.7191085013;2.5818190556;;9.356781;7.19451
130;0;87.7191085013;2.5818190556;;9.356781;15.233868
130;0;95.2191085013;2.5818190556;;9.356781;5.766524
130;0;97.2191085013;2.5818190556;;9.356781;6.987846
130;0;96.7191085013;2.5818190556;;9.356781;7.147393
130;0;98.2191085013;2.5818190556;;9.356781;7.111471
130;0;97.7191085013;2.5818190556;;9.356781;9.791568
130;0;96.2191085013;2.5818190556;;9.356781;10.413892
130;0;99.2191085013;2.5818190556;;9.356781;12.501989
130;0;98.7191085013;2.5818190556;;9.356781;12.943773
130;0;94.2191085013;2.5818190556;;9.356781;14.655863
130;0;100.2191085013;2.5818190556;;9.356781;8.774111
130;0;95.7191085013;2.5818190556;;9.356781;15.659325
130;0;93.7191085013;2.5818190556;;9.356781;16.577882
130;0;91.2191085013;2.5818190556;;9.356781;18.9011
130;0;102.2191085013;2.5818190556;;9.356781;8.14479
130;0;103.2191085013;2.5818190556;;9.356781;8.044023
130;0;100.7191085013;2.5818190556;;9.356781;12.805219
130;0;101.7191085013;2.5818190556;;9.356781;12.342909
130;0;105.2191085013;2.5818190556;;9.356781;9.651149
130;0;99.7191085013;2.5818190556;;9.356781;15.385018
130;0;94.7191085013;2.5818190556;;9.356781;21.969799
130;0;107.7191085013;2.5818190556;;9.356781;7.125933
130;0;103.7191085013;2.5818190556;;9.356781;12.710518
130;0;104.2191085013;2.5818190556;;9.356781;12.258937
130;0;106.7191085013;2.5818190556;;9.356781;7.873282
130;0;108.2191085013;2.5818190556;;9.356781;7.768783
130;0;90.7191085013;2.5818190556;;9.356781;26.209437
130;0;106.2191085013;2.5818190556;;9.356781;11.145845
130;0;102.7191085013;2.5818190556;;9.356781;19.417525
130;0;107.2191085013;2.5818190556;;9.356781;14.005549
130;0;101.2191085013;2.5818190556;;9.356781;22.30382
130;0;90.2191085013;2.5818190556;;9.356781;39.209658
130;0;105.7191085013;2.5818190556;;9.356781;18.01893
130;0;112.2191085013;2.5818190556;;9.356781;7.071351
130;0;111.2191085013;2.5818190556;;9.356781;7.544858
130;0;112.7191085013;2.5818190556;;9.356781;7.600839
130;0;109.2191085013;2.5818190556;;9.356781;10.464742
130;0;109.7191085013;2.5818190556;;9.356781;10.814157
130;0;115.7191085013;2.5818190556;;9.356781;8.949518
130;0;116.7191085013;2.5818190556;;9.356781;8.781575
130;0;116.2191085013;2.5818190556;;9.356781;9.235022
130;0;118.2191085013;2.5818190556;;9.356781;9.431889
130;0;120.7191085013;2.5818190556;;9.356781;7.710003
130;0;110.7191085013;2.5818190556;;9.356781;22.218449
130;0;124.7191085013;2.5818190556;;9.356781;7.455289
130;0;113.2191085013;2.5818190556;;9.356781;22.314084
130;0;126.2191085013;2.5818190556;;9.356781;7.482346
130;0;110.2191085013;2.5818190556;;9.356781;23.241971
130;0;127.2191085013;2.5818190556;;9.356781;7.49121
130;0;114.2191085013;2.5818190556;;9.356781;20.498895
130;0;111.7191085013;2.5818190556;;9.356781;23.253634
130;0;113.7191085013;2.5818190556;;9.356781;21.134747
130;0;117.2191085013;2.5818190556;;9.356781;19.170275
130;0;117.7191085013;2.5818190556;;9.356781;19.222058
130;0;124.2191085013;2.5818190556;;9.356781;10.464742
130;0;128.2191085013;2.5818190556;;9.356781;6.448561
130;0;119.7191085013;2.5818190556;;9.356781;14.974022
130;0;120.2191085013;2.5818190556;;9.356781;15.325304
130;0;122.7191085013;2.5818190556;;9.356781;14.868591
130;0;123.2191085013;2.5818190556;;9.356781;15.287984
130;0;125.2191085013;2.5818190556;;9.356781;16.40434
130;0;115.2191085013;2.5818190556;;9.356781;29.461942
130;0;119.7191085013;2.5818190556;;9.356781;18.384673
130;0;114.7191085013;2.5818190556;;9.356781;32.887521
130;0;126.2191085013;2.5818190556;;9.356781;20.354277
130;0;123.7191085013;2.5818190556;;9.356781;20.916887
130;0;121.7191085013;2.5818190556;;9.356781;23.526075
130;0;121.2191085013;2.5818190556;;9.356781;23.721076
130;0;126.7191085013;2.5818190556;;9.356781;24.097083
130;0;122.2191085013;2.5818190556;;9.356781;24.992314
130;0;127.7191085013;2.5818190556;;9.356781;27.335592
130;0;130.2191085013;2.5818190556;;9.356781;4.972059
130;0;129.2191085013;2.5818190556;;9.356781;8.557184
130;0;108.7191085013;2.5818190556;;9.356781;51.097254
130;0;129.7191085013;2.5818190556;;9.356781;11.551709
130;0;105.2191085013;2.5818190556;;9.356781;62.606976
130;0;130.7191085013;2.5818190556;;9.356781;11.703791
130;0;133.7191085013;2.5818190556;;9.356781;10.367241
130;0;133.2191085013;2.5818190556;;9.356781;10.658343
130;0;118.7191085013;2.5818190556;;9.356781;46.317397
130;0;129.2191085013;2.5818190556;;9.356781;13.275461
130;0;131.7191085013;2.5818190556;;9.356781;12.658736
130;0;134.2191085013;2.5818190556;;9.356781;14.368493
130;0;141.2191085013;2.5818190556;;9.356781;7.849956
130;0;141.7191085013;2.5818190556;;9.356781;9.275142
130;0;140.2191085013;2.5818190556;;9.356781;10.016426
130;0;132.7191085013;2.5818190556;;9.356781;19.497765
130;0;132.7191085013;2.5818190556;;9.356781;19.4917
130;0;139.2191085013;2.5818190556;;9.356781;12.026148
130;0;140.7191085013;2.5818190556;;9.356781;18.410798
130;0;137.2191085013;2.5818190556;;9.356781;19.776271
130;0;138.2191085013;2.5818190556;;9.356781;20.201728
130;0;138.7191085013;2.5818190556;;9.356781;20.248846
130;0;137.7191085013;2.5818190556;;9.356781;21.132881
130;0;139.7191085013;2.5818190556;;9.356781;20.557675
130;0;134.7191085013;2.5818190556;;9.356781;31.31865
130;0;136.7191085013;2.5818190556;;9.356781;29.8818
130;0;135.2191085013;2.5818190556;;9.356781;34.976551
130;0;135.7191085013;2.5818190556;;9.356781;34.863655
130;0;136.2191085013;2.5818190556;;9.356781;34.816071
130;2;141.8144422593;31.681176072;;49.639878;30.884796
130;0;131.2191085013;2.5818190556;;9.356781;52.113312
131;0;142.2191085013;2.5818190556;;9.356781;9.661879
131;0;142.7191085013;2.5818190556;;9.356781;14.957695
131;0;143.2191085013;2.5818190556;;9.356781;15.054262
131;0;143.7191085013;2.5818190556;;9.356781;15.128437
131;0;144.2191085013;2.5818190556;;9.356781;16.219603
131;0;146.7191085013;2.5818190556;;9.356781;4.807847
131;0;148.2191085013;2.5818190556;;9.356781;4.547068
131;0;147.7191085013;2.5818190556;;9.356781;4.961796
131;2;142.3144422593;31.681176072;;49.639878;18.628658
131;0;148.7191085013;2.5818190556;;9.356781;5.465626
131;0;147.2191085013;2.5818190556;;9.356781;7.989442
131;2;142.8144422593;31.681176072;;49.639878;23.118346
131;0;149.7191085013;2.5818190556;;9.356781;7.041961
131;0;144.7191085013;2.5818190556;;9.356781;11.805956
131;0;149.2191085013;2.5818190556;;9.356781;10.841681
131;0;145.2191085013;2.5818190556;;9.356781;12.552838
131;0;145.7191085013;2.5818190556;;9.356781;13.771361
131;0;146.2191085013;2.5818190556;;9.356781;13.980357
131;0;150.2191085013;2.5818190556;;9.356781;11.004026
131;2;144.3144422593;31.681176072;;49.639878;28.449616
131;0;150.7191085013;2.5818190556;;9.356781;5.739
131;0;151.7191085013;2.5818190556;;9.356781;5.720806
131;0;153.7191085013;2.5818190556;;9.356781;4.395919
131;0;153.2191085013;2.5818190556;;9.356781;5.201581
131;0;152.2191085013;2.5818190556;;9.356781;5.863091
131;0;154.2191085013;2.5818190556;;9.356781;4.97719
131;2;143.3144422593;31.681176072;;49.639878;34.399946
131;0;151.2191085013;2.5818190556;;9.356781;9.440753
131;0;154.7191085013;2.5818190556;;9.356781;7.338194
131;0;152.7191085013;2.5818190556;;9.356781;8.896336
131;0;156.2191085013;2.5818190556;;9.356781;5.353197
131;0;157.2191085013;2.5818190556;;9.356781;4.663229
131;0;155.2191085013;2.5818190556;;9.356781;9.178108
131;0;156.7191085013;2.5818190556;;9.356781;5.436702
131;0;158.2191085013;2.5818190556;;9.356781;6.37392
131;0;157.7191085013;2.5818190556;;9.356781;7.009772
131;0;159.2191085013;2.5818190556;;9.356781;4.569461
131;0;158.7191085013;2.5818190556;;9.356781;6.179852
131;0;159.7191085013;2.5818190556;;9.356781;5.409178
131;0;160.2191085013;2.5818190556;;9.356781;5.49315
131;2;143.8144422593;31.681176072;;49.639878;44.540929
131;0;155.7191085013;2.5818190556;;9.356781;12.626547
131;0;161.2191085013;2.5818190556;;9.356781;4.86896
131;0;161.7191085013;2.5818190556;;9.356781;5.210445
131;0;160.7191085013;2.5818190556;;9.356781;7.739859
131;0;162.7191085013;2.5818190556;;9.356781;4.819509
131;0;162.7191085013;2.5818190556;;9.356781;4.936604
131;0;163.2191085013;2.5818190556;;9.356781;4.683756
131;2;149.3144422593;31.681176072;;49.639878;38.175873
131;0;163.7191085013;2.5818190556;;9.356781;4.387522
131;0;164.7191085013;2.5818190556;;9.356781;3.463366
131;0;164.7191085013;2.5818190556;;9.356781;3.77033
131;0;165.2191085013;2.5818190556;;9.356781;3.308019
131;0;165.7191085013;2.5818190556;;9.356781;3.075697
131;0;166.2191085013;2.5818190556;;9.356781;2.953005
131;2;147.8144422593;31.681176072;;49.639878;49.984629
131;0;166.7191085013;2.5818190556;;9.356781;3.203055
131;2;145.3144422593;31.681176072;;49.639878;55.427862
131;0;167.2191085013;2.5818190556;;9.356781;2.972598
131;2;144.8144422593;31.681176072;;49.639878;61.592785
131;0;167.7191085013;2.5818190556;;9.356781;3.145207
131;2;149.8144422593;31.681176072;;49.639878;61.227974
131;0;168.2191085013;2.5818190556;;9.356781;2.932945
131;2;146.3144422593;31.681176072;;49.639878;71.750096
131;0;168.7191085013;2.5818190556;;9.356781;3.098556
131;0;169.2191085013;2.5818190556;;9.356781;3.043508
131;0;169.7191085013;2.5818190556;;9.356781;2.786461
131;0;170.2191085013;2.5818190556;;9.356781;3.149406
131;2;148.3144422593;31.681176072;;49.639878;93.434392
131;2;146.8144422593;31.681176072;;49.639878;106.289994
131;2;145.8144422593;31.681176072;;49.639878;114.868171
131;2;150.3144422593;31.681176072;;49.639878;114.966138
131;2;152.8144422593;31.681176072;;49.639878;109.940898
131;2;154.3144422593;31.681176072;;49.639878;113.766276
131;2;155.8144422593;31.681176072;;49.639878;114.45531
131;2;156.8144422593;31.681176072;;49.639878;125.011021
131;2;157.8144422593;31.681176072;;49.639878;128.999211
131;2;158.3144422593;31.681176072;;49.639878;132.929087
131;2;154.8144422593;31.681176072;;49.639878;144.331047
131;2;151.8144422593;31.681176072;;49.639878;150.572477
131;2;150.8144422593;31.681176072;;49.639878;160.813294
131;2;147.8144422593;31.681176072;;49.639878;176.46049
131;2;148.8144422593;31.681176072;;49.639878;185.827068
131;2;151.3144422593;31.681176072;;49.639878;173.293356
131;2;156.3144422593;31.681176072;;49.639878;171.609257
131;2;152.3144422593;31.681176072;;49.639878;177.11267
131;2;158.8144422593;31.681176072;;49.639878;172.148542
131;2;155.3144422593;31.681176072;;49.639878;177.422432
131;2;157.3144422593;31.681176072;;49.639878;179.051484
131;2;159.3144422593;31.681176072;;49.639878;176.982047
131;2;153.3144422593;31.681176072;;49.639878;186.972815
131;2;160.3144422593;31.681176072;;49.639878;180.674937
131;2;159.8144422593;31.681176072;;49.639878;182.109454
131;2;160.8144422593;31.681176072;;49.639878;182.193891
131;2;161.8144422593;31.681176072;;49.639878;185.6316
131;2;161.3144422593;31.681176072;;49.639878;186.318302
131;2;163.3144422593;31.681176072;;49.639878;183.053202
131;2;162.3144422593;31.681176072;;49.639878;185.842463
131;2;164.3144422593;31.681176072;;49.639878;184.858127
131;2;163.8144422593;31.681176072;;49.639878;188.438122
131;2;162.8144422593;31.681176072;;49.639878;194.41924
131;2;165.3144422593;31.681176072;;49.639878;190.174936
131;2;164.8144422593;31.681176072;;49.639878;191.583328
131;2;165.8144422593;31.681176072;;49.639878;193.690552
131;2;166.8144422593;31.681176072;;49.639878;182.92118
131;2;166.3144422593;31.681176072;;49.639878;190.752475
131;2;167.3144422593;31.681176072;;49.639878;183.91018
131;2;153.8144422593;31.681176072;;49.639878;230.236908
131;2;167.8144422593;31.681176072;;49.639878;186.461987
131;2;168.8144422593;31.681176072;;49.639878;183.349902
131;2;169.3144422593;31.681176072;;49.639878;186.974215
131;2;170.3144422593;31.681176072;;49.639878;181.102259
131;2;169.8144422593;31.681176072;;49.639878;185.846661
131;2;168.3144422593;31.681176072;;49.639878;211.352602
132;0;170.7191085013;2.5818190556;;9.356781;3.304753
132;0;171.2191085013;2.5818190556;;9.356781;3.04864
132;0;171.7191085013;2.5818190556;;9.356781;2.88023
132;0;172.2191085013;2.5818190556;;9.356781;2.919416
132;0;172.7191085013;2.5818190556;;9.356781;3.015051
132;0;173.2191085013;2.5818190556;;9.356781;3.146606
132;0;173.7191085013;2.5818190556;;9.356781;3.315483
132;0;174.2191085013;2.5818190556;;9.356781;3.168066
132;0;174.7191085013;2.5818190556;;9.356781;3.063568
132;0;175.2191085013;2.5818190556;;9.356781;3.336009
132;0;175.7191085013;2.5818190556;;9.356781;3.173198
132;0;176.2191085013;2.5818190556;;9.356781;3.159669
132;0;176.7191085013;2.5818190556;;9.356781;3.390591
132;0;177.2191085013;2.5818190556;;9.356781;3.347206
132;0;177.7191085013;2.5818190556;;9.356781;3.11675
132;0;178.2191085013;2.5818190556;;9.356781;3.266966
132;0;178.7191085013;2.5818190556;;9.356781;3.123748
132;0;179.2191085013;2.5818190556;;9.356781;3.507219
132;2;172.8144422593;31.681176072;;49.639878;124.44981
132;2;178.8144422593;31.681176072;;49.639878;67.386367
132;2;174.3144422593;31.681176072;;49.639878;118.429038
132;2;173.3144422593;31.681176072;;49.639878;133.371805
132;2;174.8144422593;31.681176072;;49.639878;121.39324
132;2;175.3144422593;31.681176072;;49.639878;117.585589
132;2;171.3144422593;31.681176072;;49.639878;175.348331
132;2;171.8144422593;31.681176072;;49.639878;170.791932
132;2;170.8144422593;31.681176072;;49.639878;181.831881
132;2;178.3144422593;31.681176072;;49.639878;108.248868
132;2;172.3144422593;31.681176072;;49.639878;179.799298
132;2;177.3144422593;31.681176072;;49.639878;129.790411
132;2;177.8144422593;31.681176072;;49.639878;132.237254
132;2;173.8144422593;31.681176072;;49.639878;191.298292
132;2;176.3144422593;31.681176072;;49.639878;166.085318
132;2;176.8144422593;31.681176072;;49.639878;243.245525
132;2;175.8144422593;31.681176072;;49.639878;462.063679
133;0;179.7191085013;2.5818190556;;9.356781;3.667232
133;0;180.7191085013;2.5818190556;;9.356781;2.991725
133;0;180.2191085013;2.5818190556;;9.356781;3.850103
133;0;181.2191085013;2.5818190556;;9.356781;4.244304
133;0;181.7191085013;2.5818190556;;9.356781;3.554336
133;0;182.2191085013;2.5818190556;;9.356781;3.382661
133;0;182.7191085013;2.5818190556;;9.356781;3.307086
133;0;183.2191085013;2.5818190556;;9.356781;2.788327
133;0;183.7191085013;2.5818190556;;9.356781;3.359335
133;0;184.2191085013;2.5818190556;;9.356781;3.413917
133;0;184.7191085013;2.5818190556;;9.356781;3.390591
133;0;185.7191085013;2.5818190556;;9.356781;4.093621
133;0;185.2191085013;2.5818190556;;9.356781;4.639903
133;0;186.2191085013;2.5818190556;;9.356781;3.999853
133;0;186.7191085013;2.5818190556;;9.356781;3.49089
133;0;187.2191085013;2.5818190556;;9.356781;3.626645
133;0;187.7191085013;2.5818190556;;9.356781;3.728811
133;0;188.2191085013;2.5818190556;;9.356781;3.601454
133;0;188.7191085013;2.5818190556;;9.356781;3.338342
133;0;189.2191085013;2.5818190556;;9.356781;2.51542
133;0;189.7191085013;2.5818190556;;9.356781;3.594923
133;0;190.2191085013;2.5818190556;;9.356781;3.51235
133;0;190.7191085013;2.5818190556;;9.356781;3.585592
133;0;191.7191085013;2.5818190556;;9.356781;2.946474
133;0;191.2191085013;2.5818190556;;9.356781;3.278162
133;0;192.2191085013;2.5818190556;;9.356781;3.27303
133;0;192.7191085013;2.5818190556;;9.356781;3.794588
133;0;193.2191085013;2.5818190556;;9.356781;4.380991
133;0;193.7191085013;2.5818190556;;9.356781;4.289555
133;0;194.2191085013;2.5818190556;;9.356781;3.780593
133;0;194.7191085013;2.5818190556;;9.356781;3.995654
133;0;195.2191085013;2.5818190556;;9.356781;3.815115
133;0;195.7191085013;2.5818190556;;9.356781;3.740473
133;0;196.2191085013;2.5818190556;;9.356781;3.856168
133;0;196.7191085013;2.5818190556;;9.356781;3.73021
133;0;197.2191085013;2.5818190556;;9.356781;3.527278
133;0;197.7191085013;2.5818190556;;9.356781;3.858967
133;0;198.2191085013;2.5818190556;;9.356781;3.126547
133;0;198.7191085013;2.5818190556;;9.356781;4.715012
133;0;199.2191085013;2.5818190556;;9.356781;4.38379
133;0;199.7191085013;2.5818190556;;9.356781;3.950869
133;0;200.2191085013;2.5818190556;;9.356781;3.51095
133;2;179.3144422593;31.681176072;;49.639878;119.232368
133;2;179.8144422593;31.681176072;;49.639878;121.231362
133;2;180.3144422593;31.681176072;;49.639878;123.235953
133;2;181.8144422593;31.681176072;;49.639878;124.661606
133;2;181.3144422593;31.681176072;;49.639878;129.407873
133;2;182.3144422593;31.681176072;;49.639878;128.809808
133;2;182.8144422593;31.681176072;;49.639878;126.380226
133;2;183.3144422593;31.681176072;;49.639878;127.109847
133;2;183.8144422593;31.681176072;;49.639878;126.237008
133;2;184.8144422593;31.681176072;;49.639878;126.307451
133;2;184.3144422593;31.681176072;;49.639878;128.160427
133;2;185.3144422593;31.681176072;;49.639878;128.489783
133;2;185.8144422593;31.681176072;;49.639878;125.968766
133;2;186.3144422593;31.681176072;;49.639878;128.621805
133;2;186.8144422593;31.681176072;;49.639878;124.494128
133;2;187.8144422593;31.681176072;;49.639878;126.731974
133;2;187.3144422593;31.681176072;;49.639878;130.980943
133;2;180.8144422593;31.681176072;;49.639878;162.531448
133;2;188.3144422593;31.681176072;;49.639878;131.575743
133;2;188.8144422593;31.681176072;;49.639878;131.132559
133;2;189.3144422593;31.681176072;;49.639878;129.473185
133;2;189.8144422593;31.681176072;;49.639878;129.426534
133;2;190.3144422593;31.681176072;;49.639878;130.464517
133;2;190.8144422593;31.681176072;;49.639878;129.845926
133;2;191.3144422593;31.681176072;;49.639878;135.429578
133;2;191.8144422593;31.681176072;;49.639878;135.155271
133;2;192.3144422593;31.681176072;;49.639878;137.329672
133;2;192.8144422593;31.681176072;;49.639878;133.765539
133;2;193.8144422593;31.681176072;;49.639878;134.373868
133;2;193.3144422593;31.681176072;;49.639878;139.397242
133;2;194.8144422593;31.681176072;;49.639878;136.702216
133;2;194.3144422593;31.681176072;;49.639878;138.828566
133;2;195.3144422593;31.681176072;;49.639878;138.642896
133;2;195.8144422593;31.681176072;;49.639878;141.131724
133;2;196.8144422593;31.681176072;;49.639878;145.135308
133;2;197.3144422593;31.681176072;;49.639878;144.115519
133;2;196.3144422593;31.681176072;;49.639878;150.784273
133;2;198.3144422593;31.681176072;;49.639878;146.203149
133;2;198.8144422593;31.681176072;;49.639878;147.01021
133;2;198.3144422593;31.681176072;;49.639878;155.578591
133;2;199.3144422593;31.681176072;;49.639878;159.290607
133;2;199.8144422593;31.681176072;;49.639878;159.449687
134;0;200.7191085013;2.5818190556;;9.356781;3.478295
134;0;201.2191085013;2.5818190556;;9.356781;3.73954
134;0;201.7191085013;2.5818190556;;9.356781;3.44424
134;0;202.2191085013;2.5818190556;;9.356781;3.21425
134;0;202.7191085013;2.5818190556;;9.356781;4.053034
134;0;203.2191085013;2.5818190556;;9.356781;3.608918
134;0;203.7191085013;2.5818190556;;9.356781;3.697088
134;0;204.2191085013;2.5818190556;;9.356781;4.713146
134;0;204.7191085013;2.5818190556;;9.356781;4.945
134;0;205.2191085013;2.5818190556;;9.356781;4.574126
134;0;205.7191085013;2.5818190556;;9.356781;4.912346
134;0;206.2191085013;2.5818190556;;9.356781;4.887154
134;0;206.7191085013;2.5818190556;;9.356781;5.384453
134;0;207.2191085013;2.5818190556;;9.356781;5.159595
134;0;207.7191085013;2.5818190556;;9.356781;4.915611
134;0;208.2191085013;2.5818190556;;9.356781;4.824175
134;0;208.7191085013;2.5818190556;;9.356781;4.767261
134;0;209.2191085013;2.5818190556;;9.356781;4.558265
134;0;209.7191085013;2.5818190556;;9.356781;4.339938
134;0;210.2191085013;2.5818190556;;9.356781;6.101478
134;0;210.7191085013;2.5818190556;;9.356781;6.010509
134;0;211.2191085013;2.5818190556;;9.356781;6.562389
134;0;211.7191085013;2.5818190556;;9.356781;5.494549
134;0;212.2191085013;2.5818190556;;9.356781;6.085617
134;0;212.7191085013;2.5818190556;;9.356781;4.484089
134;0;213.2191085013;2.5818190556;;9.356781;4.729007
134;0;214.2191085013;2.5818190556;;9.356781;3.817914
134;0;213.7191085013;2.5818190556;;9.356781;4.305883
134;0;214.7191085013;2.5818190556;;9.356781;3.458235
134;0;215.2191085013;2.5818190556;;9.356781;4.310081
134;0;215.7191085013;2.5818190556;;9.356781;4.503683
134;0;216.2191085013;2.5818190556;;9.356781;4.190188
134;2;202.3144422593;31.681176072;;49.639878;125.209288
134;2;202.8144422593;31.681176072;;49.639878;126.102654
134;2;201.8144422593;31.681176072;;49.639878;148.299643
134;2;200.8144422593;31.681176072;;49.639878;164.717046
134;2;200.8144422593;31.681176072;;49.639878;169.337355
134;2;201.3144422593;31.681176072;;49.639878;169.325227
134;2;203.3144422593;31.681176072;;49.639878;153.162538
134;2;204.3144422593;31.681176072;;49.639878;162.423684
134;2;204.8144422593;31.681176072;;49.639878;157.191781
134;2;205.3144422593;31.681176072;;49.639878;157.756724
134;2;206.3144422593;31.681176072;;49.639878;157.768853
134;2;206.8144422593;31.681176072;;49.639878;161.197698
134;2;205.8144422593;31.681176072;;49.639878;167.143362
134;2;207.8144422593;31.681176072;;49.639878;162.872467
134;2;208.3144422593;31.681176072;;49.639878;161.816289
134;2;207.8144422593;31.681176072;;49.639878;170.921155
134;2;208.8144422593;31.681176072;;49.639878;175.806443
134;2;209.3144422593;31.681176072;;49.639878;176.395179
134;2;209.8144422593;31.681176072;;49.639878;175.706611
134;2;210.3144422593;31.681176072;;49.639878;176.752991
134;2;211.3144422593;31.681176072;;49.639878;173.014851
134;2;211.8144422593;31.681176072;;49.639878;177.194776
134;2;210.8144422593;31.681176072;;49.639878;186.726031
134;2;212.3144422593;31.681176072;;49.639878;179.487203
134;2;213.8144422593;31.681176072;;49.639878;180.910058
134;2;214.3144422593;31.681176072;;49.639878;181.738578
134;2;214.8144422593;31.681176072;;49.639878;185.375486
134;2;213.8144422593;31.681176072;;49.639878;193.543135
134;2;215.3144422593;31.681176072;;49.639878;186.020669
134;2;216.3144422593;31.681176072;;49.639878;191.220384
134;2;203.8144422593;31.681176072;;49.639878;359.503429
134;2;212.8144422593;31.681176072;;49.639878;408.046076
134;2;215.8144422593;31.681176072;;49.639878;621.793272
135;0;216.7191085013;2.5818190556;;9.356781;4.332474
135;0;217.2191085013;2.5818190556;;9.356781;3.888357
135;0;217.7191085013;2.5818190556;;9.356781;4.290488
135;0;218.7191085013;2.5818190556;;9.356781;3.648105
135;0;218.2191085013;2.5818190556;;9.356781;4.315213
135;0;219.7191085013;2.5818190556;;9.356781;3.501621
135;0;219.2191085013;2.5818190556;;9.356781;4.695418
135;0;220.2191085013;2.5818190556;;9.356781;3.501621
135;0;220.7191085013;2.5818190556;;9.356781;3.684959
135;0;221.2191085013;2.5818190556;;9.356781;3.973728
135;0;221.7191085013;2.5818190556;;9.356781;3.953202
135;0;222.2191085013;2.5818190556;;9.356781;3.880892
135;0;223.2191085013;2.5818190556;;9.356781;3.858967
135;0;223.2191085013;2.5818190556;;9.356781;4.207916
135;0;223.7191085013;2.5818190556;;9.356781;3.892556
135;0;224.2191085013;2.5818190556;;9.356781;3.919147
135;0;224.7191085013;2.5818190556;;9.356781;3.441907
135;0;225.2191085013;2.5818190556;;9.356781;3.546871
135;0;225.7191085013;2.5818190556;;9.356781;3.41485
135;0;226.2191085013;2.5818190556;;9.356781;3.349072
135;0;226.7191085013;2.5818190556;;9.356781;3.071498
135;0;227.2191085013;2.5818190556;;9.356781;3.075697
135;0;227.7191085013;2.5818190556;;9.356781;3.032312
135;0;228.2191085013;2.5818190556;;9.356781;3.252504
